#{"t_start": 1721369597.867865, "env_id": null}
r,l,t,d
-3552.53784,773,6767.981758,0.7977497532740112
-8068.372096,988,6774.458414,0.3211391034215269
-2626.787015,920,6780.48154,0.40718479949539554
-8154.529646,2170,6794.695963,10.046847462122129
-2979.824845,883,6800.506144,30.56472935622359
-5580.299849,812,6805.791916,0.4713455435628032
1000.637448,181,6807.006261,0.3706759401371378
-1714.616536,1107,6814.234586,0.8058363145464762
-3895.723945,694,6818.793838,0.6524488047181192
-5473.664967,5001,6851.553483,5.030328662267728
271.543246,363,6853.891584,0.4935170261481531
-13532.96489,792,6859.103514,15.324018120311289
-4783.752862,721,6863.809484,0.49706893637393934
-9160.232245,1828,6875.774713,5.1338811536200275
-1521.047466,314,6877.857052,7.362611968005684
-229.629167,590,6881.73723,0.5723220764928306
-2695.267408,668,6886.133324,0.6180720924125067
-2058.524922,954,6892.434074,3.549239733100476
-9421.451961,1229,6900.476459,4.144672416716133
-813.509906,813,6905.802474,0.386093311198032
-4320.02566,741,6910.653751,0.8362804991850614
-1625.369135,403,6913.2935,13.558524504567881
-1101.324197,1305,6921.851723,0.6969456988285349
-145.908434,596,6925.726579,1.2046491818020517
73.9078,491,6928.953315,1.3107382354331774
254.397133,435,6931.950538,0.4989820820307487
-2079.240305,1154,6939.660868,1.837918995744499
-5379.290042,254,6941.332486,8.689785746256174
114.975034,436,6944.261249,0.8410701220019247
453.889074,346,6946.556998,0.708088172722021
-4670.334615,808,6951.698532,0.395032046261647
-1117.211227,89,6952.261716,4.671823369662793
-10766.232343,1361,6960.983628,4.280080752367655
-687.650419,990,6967.567558,0.4407015222555065
-624.466052,752,6972.515666,0.5887983554246037
-2076.114583,933,6978.519749,0.6740906408242286
-1370.25917,546,6982.089202,2.082941768989938
-2060.974657,926,6988.440014,8.76814673782114
-274.081204,673,6995.439673,0.43018575400450954
-1453.666233,1042,7003.430065,0.5636659184514132
-1197.027103,48,7004.011808,9.086477132770153
-5332.978441,1611,7015.971627,0.38097928195347863
-1019.095761,102,7017.064039,5.1828920085425265
-2956.037688,682,7023.786109,0.35179076914878044
-466.366697,669,7029.178724,0.40205654813211245
-4821.799154,727,7034.509708,0.4676907452232856
-1688.034464,305,7036.698996,17.76835762437728
-4681.644508,1033,7044.254846,1.5038019750994212
-1440.810883,894,7050.796058,0.7268684595388024
-198.746296,567,7055.331407,0.6833373259924409
-1861.772424,253,7057.112132,9.211287630074468
-1534.737117,701,7062.200279,1.6640965601967894
-4988.060711,1797,7075.590683,0.6544184630229742
-108.077976,532,7079.734898,0.3542795091037148
-3111.534708,752,7085.296488,0.6723645268317259
-2253.880175,585,7089.535635,2.168799656460455
-2181.550425,993,7096.648487,3.3306074342069234
-814.244655,856,7102.296511,0.6527040380134098
-231.155086,576,7106.395174,1.2801100556436422
-10985.164358,299,7108.5488,19.162919291493267
-6092.767646,776,7114.439437,0.8062024615850434
-2608.140669,1092,7122.917058,3.975586166802187
-315.943208,695,7128.029377,0.4061299739457538
155.124681,408,7131.025969,0.35730204817278616
-11245.920373,1387,7141.642595,4.4162011443002385
-2020.346651,936,7148.887634,2.8545549082791197
-1137.496917,871,7155.400497,0.4955749075507701
304.89943,438,7158.619139,0.999478002203378
-7869.272921,828,7164.605618,0.410186165362982
-1631.752388,580,7168.472452,3.240527421148642
-845.364771,835,7174.026801,1.3913825494116216
-1516.592762,569,7177.840999,3.7376749659136577
-710.134678,803,7183.650059,0.38106405678820443
-1771.118132,274,7185.627981,15.087015846761439
-1003.049534,1,7185.635984,10.25064878497021
-22645.476441,1765,7198.767671,3.431040183374284
-4876.803069,817,7204.87484,0.4095681586057168
-276.505663,605,7209.09961,0.5086176290384014
-5871.122538,620,7213.40233,15.170469978013337
-3063.412673,770,7218.932942,8.601111856233373
-3193.698064,2399,7236.151479,3.7218702574349516
-994.406635,789,7241.955971,2.55669285810327
-998.44424,1242,7251.01995,0.3813177549247472
-1748.113527,1138,7259.298107,0.5062822897029715
253.6424,380,7261.928388,0.3587923512597131
-1866.630536,27,7262.1034,13.678344659237991
-14058.33302,1517,7272.590369,2.9427854838220746
-7308.369512,698,7277.575287,2.544864739858401
-1075.386729,1033,7285.112833,0.3683525496273554
-9347.820575,595,7289.416464,32.10364186806548
-1791.157151,732,7294.679545,5.538459333892948
-3401.79651,998,7301.958321,0.36028452278765355
-3024.552315,426,7305.08505,9.170830293543784
-10088.099532,1795,7318.22225,1.8043382059196478
-3298.148481,1198,7326.903818,0.5435784329596792
-2086.412071,2023,7341.11419,0.7180697481519343
-5277.286252,1133,7349.318527,0.7001511892289891
-7648.711922,3380,7374.713462,0.7316639552467074
-7973.769479,576,7378.907546,13.56430095938278
-1270.927937,1374,7388.820948,0.7803610965183815
-4494.532131,1583,7400.35565,0.8593962535247257
-7736.350833,791,7406.007797,18.113532897449367
-1014.049318,1190,7414.886504,0.576115940091281
-1262.880572,596,7419.215384,3.210443848592331
-1412.105819,341,7421.708976,3.429408629862403
-4109.094489,1540,7433.129975,0.7100079895740442
-3375.714019,605,7437.577173,60.5321751818784
-9413.33614,462,7441.098432,19.1140325759416
-2885.075596,304,7443.245879,13.256659371602716
-5180.88523,615,7447.730829,1.112747453049516
-7606.531148,849,7453.986062,0.57494356587742
-4172.40889,1616,7465.786767,14.99661988472104
-9994.601805,1025,7473.214813,2.866642276483304
-3027.147959,816,7478.95819,35.81537621321378
-12405.120156,1304,7488.278948,0.362482263472988
132.671947,562,7492.288681,0.42371218470517313
250.568056,501,7495.900924,0.40859025805480287
-4192.953622,723,7501.242235,0.674334688043339
-6676.54006,943,7508.059058,0.3825356726844756
-1619.583882,767,7513.617378,2.621822652637824
-12789.363773,636,7518.136823,19.265056096735822
-1404.899085,493,7521.732871,1.0443521104176192
-1669.598209,626,7526.417321,0.4030422661445783
-2862.842331,583,7530.641589,11.804130525761742
-1027.992392,1,7530.648587,11.899851054969924
-11268.797218,897,7537.460063,10.063412624396202
-4614.573524,716,7542.658175,0.516221964658842
-3310.48341,832,7548.682734,2.550104209040052
-138.738076,619,7553.615824,0.9467066469139491
-1963.486233,1904,7567.661886,0.9833431903521374
-3539.413623,475,7571.067955,13.423149487580154
-1501.336516,585,7575.314711,3.223298853751635
-1956.040654,644,7580.034672,0.39201212324378
-2038.440812,758,7585.525911,5.952666217201882
-955.214517,1235,7594.595448,0.4394574232833445
-12547.883648,1154,7603.0853,3.361853732265379
-347.049771,732,7608.422316,1.2396023714651392
-3940.68811,1462,7619.193069,0.5609423931581835
-3131.929693,996,7626.447526,2.3646710437927227
-1196.799991,1134,7634.73832,0.4359951613482739
-4049.261178,843,7640.898202,0.4059397919652141
-3968.809612,656,7645.749054,0.4273253656652217
-1055.225857,15,7645.862064,10.75334760711202
176.233864,534,7649.713948,0.36849188117115617
-2512.52196,747,7655.426344,0.39160792905039044
-3549.773115,1024,7662.985186,10.926903863875712
-519.280449,868,7669.406986,2.9930407839158946
-4903.469967,742,7675.007376,0.4339403413481112
-1673.098253,1066,7683.27627,0.7900957684555949
-3664.423924,960,7690.380376,17.726778991119442
-3753.225668,795,7696.106922,23.932940357400234
-8230.70645,504,7699.803128,15.092002606702584
-5547.379853,172,7700.995099,15.697752707469892
-4336.924624,1278,7710.161531,0.7364275249887833
-2548.474532,741,7715.562017,39.52218436375185
-658.302281,761,7720.864154,0.6478046462505528
-207.603279,813,7726.744461,0.46124160504928635
-7706.531409,1137,7735.28363,0.9178424382714384
-7535.291706,1085,7743.62841,0.408105513295644
-4950.356851,1386,7753.89612,2.726722429537009
-3999.498288,1603,7765.648994,14.080735794007914
-1099.987888,76,7766.197726,5.131895600148048
-1149.070617,72,7766.734771,7.939379705128281
-1283.899508,1485,7777.909219,0.33152674956584793
-2363.750989,631,7782.588818,6.369695078746239
-1474.223468,404,7785.548661,5.171450792750207
-2534.672633,668,7790.376507,13.563562156761993
-11475.928596,1283,7799.51393,0.5121016338784115
-3847.765636,636,7804.012522,14.483930000522076
-2005.000737,1024,7811.595252,1.1678892339706621
-6552.505176,1001,7818.952781,0.8177560289328212
-378.819769,766,7824.5014,0.5887445927105451
-307.109905,832,7830.421417,1.0171367989536546
-2913.258789,972,7837.979081,0.4870731770630327
-1641.165237,564,7842.172936,2.4199605382329716
-660.838995,935,7849.129306,0.4518453728196039
140.972695,525,7853.204526,0.4352838064794403
-1279.644793,465,7857.545388,4.04228257485026
-1337.41018,910,7865.027866,0.4468894662269468
-795.882902,960,7873.682776,0.4923034281757996
-378.486444,671,7877.845806,0.5690847326951868
-5026.627592,708,7882.487793,0.6507905860361141
-2045.178697,579,7886.194192,5.096734443098122
98.537835,557,7889.634169,1.5869160052178404
-9068.331814,993,7895.805135,0.6738637121680174
-7179.071044,1221,7903.297642,0.6179389445010072
-1470.459315,591,7906.960987,13.766730010982787
-1000.003005,1,7906.967989,2.1307186402509317
-1883.174894,659,7911.296352,1.6806153066687577
-2743.153328,877,7916.753562,4.215844171008584
-1594.36631,598,7920.661063,0.40378312695458213
186.096953,523,7923.985565,0.7899212052724047
-13183.108958,1014,7930.606034,1.8285577170107372
-4724.898697,700,7934.956546,0.6026340285460838
-1000.193664,1,7934.963546,7.790834131148427
-9831.281523,1645,7945.114014,0.43369011321267
-3438.720107,817,7950.243459,5.792662685339134
-1329.940294,366,7952.518229,4.511363962292709
-1000.791775,1,7952.525231,6.652852279501263
-8076.633773,1144,7959.748511,3.260466117357603
-933.412933,1159,7967.033033,0.377217090076055
11.629732,585,7970.847927,3.0105751416374438
-1306.1807,1196,7978.516616,0.41068514073982854
-1476.628932,556,7982.056696,5.814714958117006
-14500.860132,432,7984.910419,13.944853191008661
-1135.368548,78,7985.407287,21.63122246201071
418.837348,324,7987.466708,1.0709303244950483
-8916.566867,795,7992.640171,0.8161574901740403
-8794.381472,752,7997.43504,4.293581336362002
-5323.822841,783,8002.48368,1.005149249663188
-1094.164853,28,8002.687696,15.673813539438395
-2286.287347,341,8004.856556,12.945450796864185
-1162.661006,214,8006.216723,5.4672329418614485
-1702.060472,1093,8013.279326,0.38000632578822086
164.898569,408,8015.96984,0.4166610700237071
-1513.044777,465,8018.900594,1.3933482366141
-1020.518315,1,8018.907594,12.914762280073347
-1033.529247,1016,8025.227103,0.34320925909519234
-269.622171,655,8029.327395,1.9851921546096054
-631.529261,725,8033.910802,0.3718382908621314
-1409.441316,835,8039.029626,1.3480743666753852
-1023.143514,1,8039.035627,10.498501809535162
-28.907059,494,8042.074638,0.4331657712822556
-5244.864217,1338,8050.47995,0.5102662201513903
125.306572,438,8053.286033,0.6002869188388247
-4017.681242,711,8057.882237,0.39559966488266735
-2436.15283,755,8062.722107,0.5274006174722858
-8890.702592,985,8069.070371,0.4375775110827332
-1723.96773,1213,8076.90575,0.5497916523676862
76.396815,418,8079.661398,0.37909280823271807
-11547.327846,1289,8087.958627,0.4381245594539532
-6436.74461,968,8094.066591,0.5353821072020079
472.782466,300,8095.913243,0.5375117587260257
-414.543031,670,8100.147441,0.39996971552899496
-2372.964853,563,8103.591517,0.8349846902204737
-1680.108618,1241,8111.452614,0.6647733391070798
-11995.264075,797,8116.498259,7.14266666451959
-840.290763,805,8121.711679,0.33191255190127034
-170.756729,639,8125.701307,0.42038180510762235
-8368.31828,1260,8133.839482,0.4644869320686723
-1204.012332,223,8135.267842,3.6779752412542828
-5300.197232,686,8139.593591,32.21461964038609
-1229.219923,754,8144.200149,1.1599978288562167
-3842.634294,843,8149.436284,0.3901641943950519
-4395.81652,701,8153.757518,3.341758702551992
-2917.180996,1059,8160.504032,9.792312201203352
-206.479156,666,8164.71902,0.5859163726239438
180.846484,472,8167.61357,0.3600225649344938
-118.058156,769,8172.278296,0.5709470703275081
-1457.708556,653,8176.292158,0.5103719330651431
-797.14729,883,8181.725324,0.38232268816680287
-7298.690059,840,8186.884233,0.3585250590510914
48.148725,495,8189.965574,0.4137958421949175
-1887.19447,732,8194.696287,5.622822856444202
-979.661914,1075,8201.368804,0.4387337609349078
-2981.177493,791,8206.208944,0.4415098125707868
67.268932,484,8209.342689,1.3641843270611393
-6433.69619,794,8214.273234,3.021432656054598
-5895.172314,918,8220.147097,2.4478347556651485
-2970.43403,1020,8226.683511,4.651230784180381
-11944.281244,323,8228.713825,27.877455054343766
-589.044195,776,8233.768444,0.6365507493818761
-852.360521,761,8238.668994,0.42629614453703785
-2688.915106,770,8243.668417,8.856528469673673
-5345.470762,1059,8250.343316,0.3286900967055872
-2879.248701,971,8256.622773,2.818391062330315
-1705.10246,701,8261.060304,5.024028584651928
-5600.756352,517,8264.423667,3.7181404366919986
-3749.873891,2607,8280.697725,0.38589992162983133
-633.972534,810,8285.728146,0.5048241948840764
-9476.513074,1272,8293.560006,4.398483902847297
-2827.398239,947,8299.391578,1.8586612458695815
-1392.24368,688,8303.632709,3.5088942294979097
-2418.027403,554,8307.067025,3.3269281095932
-2840.592408,1614,8317.028301,1.6487631678980885
-2097.713123,775,8322.038548,4.085644759404049
-1548.130983,544,8325.463155,4.692628361266063
-1543.591755,485,8328.568856,2.847443871760766
-287.089078,670,8332.724546,0.3980910700205948
-2153.446936,887,8338.359359,4.35471755526771
-1834.50827,689,8342.648705,3.529236629726
-346.31838,651,8346.676883,0.5603193337331529
-2615.291536,933,8352.638758,2.3052606161410045
-1797.387689,703,8357.13452,4.128533676789917
-6820.509912,817,8362.201871,3.66697392591391
-3387.170571,368,8364.469855,13.368206679507484
-4288.261369,954,8370.594971,3.5864149636274907
-684.9486,1025,8377.268438,0.6208800962700483
-9202.191219,1044,8384.026566,4.429807523104125
-1518.173286,1084,8390.768166,0.45885421847896757
-1654.753697,423,8393.534183,1.258678392503045
-5736.918522,993,8399.98723,0.6295410991853213
-1697.843118,44,8400.26125,12.820266438073432
-1016.738253,5,8400.295042,11.123289461122441
-9334.047212,2396,8415.421951,1.2982637734238065
-1389.091717,485,8418.518655,2.29229391133992
-1946.702417,721,8423.113543,3.0328254020274494
-2150.725388,1997,8435.919301,0.4671267099805059
-673.189059,1002,8442.278831,0.4766755251090681
-8446.946601,1853,8453.746055,2.9381550150948876
-5805.358432,1478,8463.242952,2.9132752783119216
-2931.485055,897,8469.006875,15.49913097069475
-2306.380561,813,8474.277653,8.584364354983077
-804.336965,1081,8481.28007,0.4826005859653251
-398.282715,664,8485.521154,8.103968394152245
-1000.655498,1,8485.528152,8.2254628105651
-795.045293,915,8491.458619,0.5497516982188697
-2054.066235,712,8496.117703,2.8416442816545384
-10880.949287,1095,8503.179258,0.3109049896423232
-590.594626,842,8508.558404,0.9854615012713679
-168.360627,579,8512.346976,0.42410520438821714
-1983.846118,741,8516.974961,251.85388119080136
-1834.628132,1221,8524.831458,0.3845659464009901
-1724.682994,654,8529.08507,3.302976816631091
-434.154621,663,8533.319133,0.5174330353163616
-444.221053,851,8538.85459,0.4750505863169706
-1808.718035,769,8543.834478,11.764497472280922
-3303.328934,698,8548.303709,0.3602719544888845
-10368.174766,1379,8557.201836,0.41813807990217505
-2499.676159,696,8561.736123,0.6737371988140461
-1123.43854,1218,8569.605271,0.40799408877740556
-1717.084653,764,8574.422318,10.028707591381615
-100.171942,537,8577.927103,1.3600188494976422
-1015.460996,99,8578.552968,3.302263473196147
-10744.118578,844,8584.160914,15.434250946713874
664.118054,286,8586.095768,0.4649086081457041
-6499.701291,909,8592.121238,0.35849396642993825
-2908.944793,511,8595.404522,2.473878233719869
-1638.453098,27,8595.573907,11.950045841385029
-912.42944,994,8602.014925,0.48863912578455304
-6820.751344,659,8606.216736,4.837834908295112
-3014.592125,937,8612.26768,5.627102350871445
-1829.361302,873,8617.955431,1.7428220587349805
-2424.687798,774,8622.953724,4.193306278437088
-3443.532978,1022,8629.560201,6.83944603646202
-1000.799519,1,8629.568202,10.473378720569142
-842.416672,840,8635.047997,5.283524608930017
-3753.102692,998,8641.422514,3.8113726226786033
-2128.210484,796,8646.479745,5.875821762473588
-5816.478051,913,8652.385796,4.470091155094745
-3342.128398,750,8657.205335,0.4247069225891756
242.616802,426,8659.927324,0.5673904543683579
-9128.609136,914,8665.845519,11.43171339045155
-7574.097415,279,8667.611544,12.72342409989265
-13980.445726,921,8673.6034,4.616639917147071
-879.614919,917,8679.487089,1.1171375332702165
-1284.226123,748,8684.358322,0.3491716938009888
-2315.782302,805,8689.561375,2.6591797421304744
-1332.712073,255,8691.262723,3.5633837266947554
-1000.350612,1,8691.271724,5.864988212150223
-10678.75278,968,8697.313702,4.735710621174491
-2306.803896,602,8701.054754,5.470348548914149
-468.016244,457,8703.909385,0.43432325924038595
733.205914,233,8705.316355,0.36313838502758233
-1538.943289,497,8708.379109,2.1634476633373896
-445.991585,726,8713.058558,0.5034086865791051
-8556.446769,844,8718.434716,23.368609319483955
-2453.542824,870,8724.09804,7.852831760696105
-1434.606694,638,8728.231099,3.107183242654478
-1413.905164,1283,8736.878524,0.3201778437069003
-1000.005435,1,8736.884524,3.2524317219279837
-1948.812933,832,8742.683927,2.5726710493283758
-2268.549023,649,8747.430226,0.7251821562533322
-853.121121,706,8751.8052,0.43749785429107263
-1247.616614,381,8754.117245,10.265891937486472
-1135.856857,419,8756.686363,0.6340736937984173
-982.036606,1295,8764.693846,0.48832843684761645
-4748.889969,1504,8773.93354,0.8032524058363971
-1234.195477,854,8779.407189,0.30090925456580087
-3147.186157,1078,8786.394887,0.8648908312508795
-1013.645941,1,8786.401886,14.170212195809373
-1474.972945,1343,8794.705892,0.5676896265731509
-1594.603537,561,8798.15037,1.5037791547948756
-1017.243134,1,8798.156373,16.6888196243565
-386.704149,669,8802.504908,3.0469515191764995
-7265.85608,1515,8811.890406,0.424024065524232
-1227.77297,241,8813.346192,15.29189231212891
