#{"t_start": 1730106924.3697333, "env_id": null}
r,l,t,d
-12602.446265,994,7850.268275,0.27599406221420897
-12351.464822,989,7857.252518,0.2714109603128528
-11338.929875,958,7864.037047,0.2738975666841956
-11273.436956,960,7870.837099,0.2652761163297591
-11055.564863,952,7877.57914,0.275259384707559
-11792.225099,974,7884.439952,0.2643204910841027
-11847.089263,973,7891.331246,0.2747960349704235
-11868.074753,949,7898.043162,0.27140589558207456
-12430.872147,990,7905.092808,0.2759545822697445
-12687.727149,960,7911.838366,0.2764790515226892
-11784.222788,974,7918.74341,0.27325380028559065
-11272.826978,959,7925.489348,0.26699743401877923
-11135.172182,956,7932.269468,0.27430869679703396
-12370.055423,1004,7939.39682,0.2709087696202665
-11287.360935,956,7946.201613,0.2724741844691743
-11986.261375,977,7953.137814,0.26470797509193517
-11600.193494,956,7959.932393,0.2752999256508109
-11140.780552,956,7966.753458,0.271376293822473
-11187.602878,958,7973.503206,0.26534281270680243
-11341.367242,974,7980.411481,0.2728393763307951
-11260.417931,957,7987.204676,0.2640011022440886
-12965.677872,970,7994.349727,0.2717613327635642
-12243.568259,953,8001.034237,0.27451090747340595
-11202.506597,956,8007.853517,0.2719823282149689
-12414.775384,970,8014.759717,0.2761200872342999
-11195.977445,953,8021.521299,0.27272863545685555
-11154.444208,949,8028.268922,0.273156941844996
-16209.763112,1027,8035.551926,0.2662717612600228
-11628.770252,953,8042.339724,0.27435732877693497
-11882.484095,968,8049.289489,0.27651568943724514
-12353.34855,987,8056.478661,0.2769503676762439
-12082.162647,963,8063.291066,0.27712775583060145
-12064.140768,956,8070.13611,0.27459565662237184
-12485.241282,986,8077.156465,0.26989424520649646
-11983.99179,965,8083.969637,0.2769172223805213
-11287.729163,935,8090.65413,0.26381498758056277
-10906.742898,943,8097.342836,0.26404029843753524
-10960.067008,939,8103.945443,0.26890901598947814
-11626.740018,944,8110.651149,0.2667816094368687
-12600.759962,972,8117.690518,0.2728707289415786
-12697.50657,954,8124.425909,0.26707640502326924
-11600.577753,940,8131.011811,0.27596425261415547
-11615.707915,935,8137.607156,0.2757548898861545
-10940.787555,937,8144.216629,0.2656966789510875
-12629.61442,945,8151.048064,0.26734547069811593
-10879.989312,934,8157.750624,0.27577789785154333
-11129.819077,937,8164.654105,0.27445704050489317
-10914.392071,928,8171.553554,0.27327506561983966
-11464.655463,941,8178.456182,0.2654788367589946
-11185.222708,926,8185.228241,0.27550724510519514
-11320.253195,931,8191.933138,0.2725757755547238
-12793.042511,966,8198.793628,0.2762112740008978
-12158.327966,958,8205.565456,0.2686410437099874
-11945.568756,961,8212.35727,0.2693541561967039
-11216.506527,922,8219.20354,0.2716532637755742
-11158.250364,946,8226.035625,0.2652068464763687
-11211.142217,928,8232.616653,0.2754316648570545
-11004.140869,935,8239.268221,0.27243978331523594
-11403.355303,946,8246.006095,0.26809035771092316
-11205.266528,948,8252.729887,0.26693870270053455
-11278.408339,943,8259.474242,0.26687472119352973
-11096.9157,930,8266.06685,0.2667418594982758
-11218.856798,938,8272.712662,0.2740281553409437
-11263.431237,945,8279.41304,0.2688418069311154
-11872.615357,943,8286.044196,0.2703615593155083
-11067.393475,947,8292.797394,0.2719387525872062
-11133.566507,951,8299.472197,0.2640441764801625
-12437.112966,946,8306.170326,0.27071364199479026
-11508.065517,947,8312.89462,0.2650219237654907
-11159.31398,934,8319.490162,0.2713095418882117
-11349.343231,946,8326.215017,0.27112758264157455
-11357.967017,953,8333.053651,0.2760977253836434
-11324.312066,944,8339.745351,0.26785525028770363
-11456.343629,955,8346.477467,0.27216395565200047
-11132.175278,944,8353.109598,0.27669453144805256
-12313.418782,982,8360.071118,0.2660045111387145
-11784.710164,941,8366.701116,0.26541226840109583
-11491.016263,954,8373.43757,0.274094183480064
-11482.5562,948,8380.111356,0.2685186295383353
-12955.222099,982,8387.11109,0.2659531469976444
-11665.376873,954,8393.809974,0.2649035757804718
-11411.397495,944,8400.467663,0.2730670010696528
-11407.467275,953,8407.111501,0.2704229567870316
-12791.801865,977,8413.942481,0.2754349969383798
-11419.927327,949,8420.649527,0.2664227180373375
-11312.485271,942,8427.317049,0.27370983837978163
-11566.736584,952,8434.046701,0.26951352899731484
-11311.048966,948,8440.675805,0.268054307361558
-12038.69836,963,8447.456297,0.2672867564011016
-11340.775845,944,8454.061553,0.27573704547997135
-11273.092667,938,8460.698607,0.27682834468604856
-11174.085108,942,8467.407079,0.2666917622093042
-12257.348492,949,8474.112505,0.2723351165140423
-12910.096796,981,8481.008203,0.27038144722242285
-11523.275611,939,8487.677264,0.2727928058590891
-11195.022643,935,8494.29067,0.27592792470055827
-12703.592916,956,8501.057388,0.2754896381483434
-11742.950369,954,8507.724574,0.27390964951544017
-12826.319019,955,8514.560649,0.2682942625120892
-12748.756521,977,8521.431876,0.27581803324244375
-11462.39054,949,8528.106837,0.27404066387459614
-12141.09415,944,8534.767961,0.2651072178031605
-12468.39941,971,8541.620004,0.27593539962777297
-11234.93566,942,8548.291576,0.2724058109674722
-13196.809229,986,8555.281699,0.2677000727632563
-11861.913834,941,8562.096458,0.26790298091936826
-11297.853768,946,8568.815392,0.26382603738827165
-11113.666895,941,8575.494323,0.27375621797326744
-11257.779696,941,8582.160023,0.2759835609925098
-12935.973034,976,8589.034774,0.27311499657091004
-11913.030457,961,8595.778387,0.2652373377612526
-11563.650007,957,8602.496037,0.2745651290713579
-11365.999169,944,8609.154405,0.27640830759644663
-11285.928137,948,8615.874299,0.2760317884640476
-12074.140573,965,8622.692797,0.2665434090520845
-11482.817648,943,8629.362159,0.2745792744908146
-12164.790699,973,8636.202999,0.26929648888856084
-11925.223909,932,8642.7655,0.27533255587711364
-11015.180204,938,8649.406347,0.26809842013212726
-11164.065673,938,8655.986513,0.2755157919218509
-11805.956488,962,8662.765828,0.2672091886694145
-11316.019817,947,8669.414138,0.2687738705011967
-11678.120291,957,8676.131629,0.2658667205290883
-11003.585315,936,8682.734182,0.2643653489357454
-11179.888059,934,8689.265181,0.2735428008434843
-11874.309521,932,8695.86484,0.26713973020469534
-11282.164848,943,8702.484327,0.26631530607882214
-11947.267999,958,8709.197297,0.27279022476280884
-11117.464325,935,8715.770003,0.27285736063827504
-12595.565708,946,8722.438071,0.2678899839854951
-10907.854502,934,8728.95809,0.2737919299148629
-10969.324006,930,8735.523275,0.26984466511873617
-11310.210259,932,8742.159882,0.27400887622717157
-11608.258054,963,8748.916835,0.2685304432622583
-11014.921524,947,8755.586309,0.2755402644434585
-12751.251089,952,8762.234505,0.2738835792014343
-12372.708596,968,8769.132055,0.26555745863593583
-10910.306188,939,8775.700236,0.27625271039165294
-11914.98292,931,8782.220752,0.27370394629539146
-11025.084489,944,8788.847768,0.2650253725659867
-11281.269588,945,8795.516601,0.2676143161412709
-11281.353974,932,8802.077892,0.2717180614401603
-10995.114929,935,8808.678622,0.27298387913922245
-11016.059077,934,8815.473473,0.2757264414558268
-11121.174352,940,8822.540809,0.2693664497381614
-11316.819619,935,8829.124603,0.275546844841087
-12613.020342,943,8835.768568,0.27447315709546793
-10963.963197,939,8842.390571,0.2677173023517345
-12242.920777,948,8849.058673,0.27079148297952027
-11778.418745,937,8855.657509,0.2695219906883761
-11025.574834,941,8862.283585,0.27077217689566513
-11057.705025,941,8868.896912,0.27408349681331823
-11149.231708,937,8875.492973,0.2749138762398334
-11450.322393,952,8882.146945,0.27191759854310193
-10945.23336,943,8888.818401,0.27452935392453404
-11166.67372,946,8895.500675,0.27582262523445633
-12805.752067,952,8902.209504,0.2712977814985117
-12980.464971,949,8908.967617,0.265981685632786
-11419.169106,959,8915.843552,0.27046120355069636
-11085.731829,951,8922.569476,0.2720007880234113
-11420.026246,961,8929.428069,0.275591603445135
-12273.107994,991,8936.554811,0.27081558607974
-11807.603078,955,8943.290968,0.2710968153011078
-11701.9902,952,8950.004913,0.27120749572045433
-11274.043088,956,8956.73044,0.2723292158335009
-11931.964581,977,8963.61998,0.26646362999747664
-12435.408113,987,8970.587541,0.2768748073998819
-11092.640102,956,8977.3722,0.26955508102337866
-11377.803009,957,8984.136678,0.2676811415041334
-12471.76074,988,8991.222697,0.26562309006627927
-11250.795475,956,8998.006812,0.26864099718782775
-12776.684286,966,9004.842036,0.276399395107546
-11107.919411,945,9011.542215,0.26734560910205585
-13194.219262,972,9018.377768,0.276864209556285
-11048.192304,944,9025.085731,0.27039769168110706
-10972.966661,945,9031.799608,0.2715836788272156
-11641.501856,964,9038.655711,0.26417214362289904
-11419.385805,961,9045.549156,0.2690849405410272
-11809.651022,971,9052.593335,0.2666730637466115
-11308.029468,957,9059.415685,0.27017589727308483
-11348.931459,963,9066.309404,0.26932959526562794
-11247.616036,958,9073.17041,0.2660405984477949
-11159.281083,948,9079.94836,0.2687723648107975
-11389.192438,966,9086.762897,0.2647219177339298
-11579.60239,952,9093.44557,0.26771505252887673
-12016.848072,981,9100.313153,0.26987605542334747
-11918.636211,973,9107.169051,0.27588053594979434
-11928.896074,953,9113.875144,0.2758447498131506
-12674.357699,971,9120.793209,0.27161875028607374
-11644.729739,937,9128.099907,0.27445517858572654
-11718.64801,948,9134.764661,0.2701241524668356
-12548.221111,982,9141.703174,0.2649103771784877
-11977.179468,956,9148.581732,0.2689756583467724
-11473.49644,961,9155.422091,0.2724249313625718
-12417.764533,969,9162.265482,0.27320319065946963
-11259.508662,930,9168.853569,0.2703565761693668
-11227.901413,934,9175.518715,0.26662852792757025
-11604.460834,925,9182.069923,0.27219119013269355
-11974.379274,918,9188.56036,0.264526263105768
-12736.944133,963,9195.34743,0.2725238581995442
-12191.601356,962,9202.175866,0.2646439304670787
-11777.989379,955,9208.927758,0.27081648117584745
-11597.999335,929,9215.487327,0.2762945561677208
-11793.108113,954,9222.211734,0.26895372549977364
-11985.504536,938,9228.869664,0.2730955072643294
-12751.962675,941,9235.76164,0.2726911692478023
-12864.155281,981,9242.748744,0.2765928464343216
-11904.132387,1026,9249.996466,0.2716973439370073
-16317.266256,1425,9260.042179,0.5480917438420195
-12409.739224,934,9266.62316,0.6165491814419642
-11611.77809,944,9273.250755,0.26387787306338395
-11734.259972,940,9279.96056,0.27125627727070145
-12669.02442,942,9286.644309,0.27266897975980464
-12461.621926,932,9293.220273,0.4595564395627399
-12630.70271,962,9299.99754,0.2888463406890337
-11312.572249,946,9306.685323,0.27566513946371357
-13947.51863,951,9313.47573,0.3759446855389038
-12049.599197,965,9320.27904,0.2720307826577796
-11667.802273,945,9326.941132,0.26795458239231773
-11263.50011,944,9333.582763,0.2729093518762584
-11315.264491,939,9340.252191,0.2684209251496763
-12113.869835,961,9346.999423,0.2645248520936037
-13060.115214,962,9353.843036,0.27268825706605265
-12112.312022,971,9360.658629,0.2706268286553209
-11505.033427,939,9367.390892,0.2706525304874995
-11692.087568,940,9374.047582,0.27071280104579987
-11766.629622,953,9380.763953,0.2706255435595471
-11206.096752,939,9387.385507,0.2721355503942251
-11524.627843,953,9394.206231,0.27214309564047534
-11617.646452,959,9400.975686,0.2708874812957842
-13085.228754,994,9407.939421,0.27564113373772214
-11342.871075,948,9414.686385,0.2721141596220532
-11505.35172,961,9421.468571,0.2749957492009688
-11257.235809,969,9428.29991,0.2737313993194112
-13126.934521,968,9435.093952,0.27703521152771426
-11374.298473,961,9441.827058,0.27199897671818674
-11264.118497,963,9448.56823,0.26465686928339305
-12726.668603,971,9455.397026,0.3661645764105289
-13598.603413,998,9462.402394,0.2716592810957983
-11251.111039,966,9469.24356,0.2649107589011634
-12302.139932,967,9476.292399,0.27544325702136513
-11935.082096,973,9483.147842,0.2738976282615586
-11513.664455,969,9490.02572,0.27457742849003736
-12917.365831,971,9496.914974,0.2765702830333546
-11104.922521,950,9503.601111,0.27707880132247775
-11918.849063,966,9510.445873,0.26544002078256107
-11674.338061,973,9517.318335,0.2682701235168482
-13772.415282,959,9524.083209,0.33141520791014656
-13699.802703,991,9531.050159,0.27159327494206886
-13208.942193,967,9537.858878,0.26967406609141714
-11961.334857,966,9544.644606,0.2747160520996741
-12343.119493,940,9551.267896,0.4997441155224047
-11787.483385,975,9558.128228,0.2682471647982921
-11233.032147,962,9564.884832,0.2681486113698891
-11758.400933,954,9571.555379,0.27052693564759245
-13384.607825,953,9578.28609,0.27103398419391533
-12882.999921,931,9584.897896,0.5368754819174545
-12920.18347,971,9591.690763,0.27399257250361253
-13173.061516,984,9598.673197,0.2749608822164901
-12007.171001,978,9605.583328,0.2756514539105925
-11153.124325,952,9612.321074,0.27639902475002426
-12647.038954,966,9619.151969,0.2663609300159681
-11467.987448,964,9625.960579,0.27546966633523606
-11455.424897,958,9632.756364,0.2714729564614536
-11465.673015,962,9639.593463,0.26987103188603967
-11975.537063,961,9646.363002,0.27186994110682805
-12816.944911,969,9653.253217,0.27431261918678285
-11108.050541,951,9659.924755,0.26769134458065563
-11288.026995,953,9666.635903,0.26848848333040587
-11740.117458,963,9673.445397,0.2668786445279931
-12159.289534,959,9680.233947,0.2756652834656321
-12695.631391,982,9687.168109,0.29243700350652774
-12516.825527,960,9693.943439,0.27402120817518627
-11593.300057,960,9700.744552,0.2661666034611489
-11500.437703,955,9707.958611,0.26756116442511224
-10987.583044,944,9714.636843,0.2645708336443122
-12524.854325,973,9721.500054,0.2717346323210713
-12290.832906,974,9728.331414,0.26762103864093667
-12487.976726,966,9735.154231,0.26994033610981694
-11140.443492,952,9741.898403,0.2647732153588155
-11657.957721,958,9748.586798,0.276008005946786
-12542.460808,992,9755.553894,0.26652695522425396
-12124.017294,982,9762.500167,0.2688891938607623
-12405.151511,966,9769.276326,0.26936004281179493
-12699.105605,990,9776.614721,0.26594463388129164
-11688.375747,972,9783.480793,0.2715493159227724
-12783.867457,963,9790.334682,0.26562244281625896
-12787.541289,965,9797.137104,0.2702253496705278
-11448.078759,952,9803.891424,0.2646586133070549
-11648.70323,948,9810.586131,0.2752232036927955
-12446.023813,954,9817.658405,0.27230760159060813
-12919.967192,967,9824.689513,0.26663764725000216
-11316.108476,955,9831.494714,0.26877444822767615
-12150.173831,948,9838.211499,0.26682639289426957
-11653.51299,949,9844.942355,0.2757724350449212
-13656.004114,943,9851.692293,0.6296327567663804
-12374.769472,920,9858.202163,0.7685421658014734
-14210.763356,1004,9865.323074,0.7917079283380267
-12143.48432,896,9871.621141,1.2630503762179055
-12200.711759,909,9878.008549,1.0873477171016956
-13206.927912,937,9884.692591,0.6060104161617603
-12268.016314,927,9891.296616,0.6260665897933199
-11651.963135,948,9898.041314,0.2648410107430741
-12109.609458,924,9904.545968,0.5088233375437803
-10964.10827,486,9907.965372,6.112162424631372
-12499.278049,963,9914.772449,0.26517766025419864
-12102.935689,949,9921.49744,0.27119815514105383
-11298.13345,949,9928.204827,0.269043033870767
-12729.212215,963,9935.083804,0.2735159158786017
-11432.05213,948,9941.855976,0.27394022410716845
-11409.931767,951,9948.572173,0.2680023292100471
-12135.925107,970,9955.4319,0.2716850083564828
-11657.32409,954,9962.279946,0.27079615035141064
-11279.142972,350,9964.717818,10.665815723998591
-11365.986451,374,9967.477697,10.599308053405696
-12299.160198,970,9974.320806,0.2706951688855711
-11502.277637,957,9981.080829,0.27436179323168525
-11820.947479,956,9987.862439,0.2727606786062268
-12001.011333,952,9994.559324,0.2771397665163271
-12125.558565,954,10001.277569,0.27297768538369804
-12119.473497,959,10008.064777,0.26798871751854736
-11954.051761,953,10014.937276,0.2673961096117571
-12867.701696,994,10021.954135,0.2657897622624201
-11490.510313,959,10028.802786,0.26871434999685606
-12153.150139,974,10035.657986,0.270163916441319
-12933.468746,989,10042.737238,0.2644704743452999
-11640.26305,965,10049.594645,0.27376553853983526
-11385.933483,954,10056.341485,0.27645864475736415
-11740.184978,958,10063.059748,0.27705695120378104
-12432.926388,979,10070.872812,0.2682435496492613
-12322.619658,976,10078.851637,0.26918744551348417
-13015.966518,985,10086.209811,0.2682554363238017
-11243.757507,950,10093.418684,0.26771582610453964
-11672.570124,948,10100.538888,0.2651933004861913
-11304.34512,947,10107.729278,0.2640573025841547
-12677.465476,979,10115.456691,0.2757512842671889
-11887.236561,946,10122.705354,0.27635225798658725
-11017.896945,940,10129.888738,0.26897924874363305
-11309.503691,947,10136.946037,0.26369450713121556
-12262.334077,958,10144.173703,0.28029182843383604
-11236.901305,941,10151.288888,0.2702975734522479
-11978.227995,953,10158.458165,0.26378370769649134
-11415.249283,951,10165.677602,0.27505514781687856
-11555.693015,941,10172.769843,0.2686500080544745
-11681.145386,947,10180.049732,0.26642908305665713
-12760.387491,952,10187.167423,0.26916360174455256
-11234.985367,934,10194.335767,0.27098239935830243
-11413.231036,944,10201.52916,0.26979842906104934
-12523.818705,950,10208.727317,0.2687185851347573
-11051.859298,934,10215.74015,0.26450885145530884
-11523.373443,944,10222.914675,0.272667377247942
-11412.207709,945,10230.053876,0.2763313403171448
-11251.187319,943,10237.175651,0.268279567676264
-11555.533425,952,10244.381586,0.27576527230011644
-11281.39492,951,10251.479357,0.27200072139594317
-11685.961113,957,10258.709669,0.26727125259874873
-12529.632574,976,10266.027316,0.2659148562175262
-12152.332087,964,10273.398176,0.27088323599999264
-12092.585545,965,10280.739056,0.2720045123943266
-12820.827776,960,10288.026725,0.27088248432543
-11883.201615,943,10295.197009,0.2705967981364838
-11948.488818,958,10302.417316,0.27687896486223307
-11943.156195,964,10309.666383,0.2752724291730705
-11822.450013,959,10317.037794,0.272803039348571
-11315.442404,949,10324.135388,0.2751117981658269
-12556.469863,970,10331.523957,0.2730155861095639
-10913.233143,930,10338.609892,0.2713463421999558
-12668.47947,951,10345.762347,0.27107637298584203
-11446.124699,953,10352.96717,0.27582596385335356
-12881.403721,974,10360.28384,0.2714665670185319
-11278.868271,938,10367.467812,0.2668853081214436
-12256.215538,949,10374.682125,0.27692408012266834
-11009.973738,936,10381.747723,0.2654055891526259
-11199.2508,929,10389.214842,0.2725876238765645
-12524.162547,976,10396.665786,0.27333540372509557
-11779.961856,959,10403.913759,0.26439992368608856
-11610.443724,517,10407.876069,5.958390819058865
-11347.740166,942,10414.926987,0.2756527832808587
-11180.104932,937,10421.944847,0.2768411706396397
-12016.712955,958,10429.175999,0.2763447469753058
-11103.712369,934,10436.226864,0.2764832803278579
-11353.361792,943,10443.354902,0.263566501768116
-12067.470817,955,10450.574364,0.26655764427878764
-11142.044068,935,10457.698546,0.2666741525844609
-11178.071167,926,10464.616083,0.273238157438064
-11358.396474,935,10471.685939,0.27271535250745627
-11238.498982,940,10478.75625,0.27082324067134894
-11478.231968,947,10485.911942,0.268822281116281
-11159.958836,931,10492.989602,0.26992552576475165
-11533.386224,933,10500.187753,0.27428470507992914
-11191.474344,932,10507.278951,0.27225563946392817
-11043.035796,933,10514.331557,0.27134223242433186
-12504.117687,941,10521.436744,0.26372096428313524
-11136.814189,936,10528.501296,0.2691559667634943
-11984.17337,959,10535.74511,0.2720564257596327
-12285.654038,989,10543.20243,0.2745448037288179
-12443.560817,943,10550.299074,0.270402586978969
-11227.983966,935,10557.405978,0.2712026304314906
-11910.040019,952,10564.663185,0.2763608175769818
-11045.006344,939,10571.825941,0.2760969361790424
-12851.489069,954,10579.062275,0.2682464847036041
-11260.077549,926,10586.046399,0.2663200655247056
-11080.941666,940,10593.097402,0.27040462947339905
-11309.119623,993,10600.667066,0.2665843015955433
-12593.413724,981,10608.105444,0.26748181819245936
-13540.54759,983,10615.575646,0.2713435318307889
-11363.200342,957,10622.729288,0.2760439561236733
-11272.696178,948,10629.946055,0.27018184388850663
-11605.404853,984,10637.387336,0.2670244494644598
-12003.229172,966,10644.726208,0.27706230674589055
-10940.336111,932,10651.701002,0.2668099460531132
-12161.016053,969,10659.139956,0.2696980689952983
-11873.250086,938,10666.255385,0.2675419520036787
-12001.263708,952,10673.480482,0.26361012639710046
-11041.870013,937,10680.517162,0.26577658919379304
-11645.466822,948,10687.722739,0.27432272220520254
-11287.940774,947,10694.832637,0.27575790988532334
-12606.877891,958,10702.157538,0.275947144000502
-11915.780995,961,10709.427,0.26487903641155247
-11301.553489,956,10716.74205,0.26687304005676876
-11818.453174,958,10723.978935,0.2729181919118091
-11487.673291,955,10731.259747,0.27286986297454896
-11037.329147,940,10738.477667,0.2761169754237252
-12529.88166,959,10745.640763,0.26780160881526216
-12438.647634,972,10753.146641,0.2767750075265424
-12399.428313,975,10760.514317,0.2670778063230372
-12624.040102,980,10767.914955,0.26671907462512634
-12684.562382,493,10771.73649,6.102686424404667
-11733.093152,935,10778.865434,0.26869462026153756
-11346.333085,949,10786.148506,0.26483735070422876
-10983.67101,943,10793.495192,0.27226793423859474
-11350.191835,950,10800.719487,0.26484704211068955
-10982.306577,939,10807.842032,0.27485513109486204
-12152.691753,949,10815.047527,0.2734866261939348
-11177.527561,940,10822.222873,0.26578916089438737
-11184.137935,934,10829.260167,0.2676041557720468
-12700.335964,979,10836.692141,0.2649562852709959
-11236.619653,940,10843.848338,0.2726296796959757
-11055.778002,943,10850.971578,0.2706017991394275
-11293.886538,944,10858.119722,0.2735806922333054
-12507.04865,968,10865.489914,0.27280949091477347
-11594.381522,954,10872.737724,0.270660323606831
-12738.102651,1001,10880.387583,0.2663465953112699
-12674.211881,971,10887.790102,0.26568026279359225
-11448.72314,931,10894.733742,0.26986178768259306
-11959.016618,961,10902.045889,0.2635036555318503
-10966.260501,930,10909.087614,0.27677711058066296
-11200.859204,948,10915.941539,0.26950473758230625
-12541.932079,934,10922.64301,0.26575719054126334
-11574.006135,948,10929.437056,0.26855676557056757
-11008.784932,951,10936.798528,0.2677021220860629
-11037.614186,944,10943.778035,0.2659133588625189
-12077.884679,951,10950.537276,0.26642686873489285
-12552.966518,963,10957.386288,0.2728376393964122
-12618.093088,936,10964.044781,0.2688385223558257
-12597.846212,974,10970.967359,0.2676354929790467
-11971.444781,945,10977.634444,0.27335675047778973
-11635.447968,968,10984.486791,0.2730240315168805
-12158.44774,947,10991.191296,0.26990627960373076
-11313.081914,958,10998.014187,0.266039919834308
-11297.764883,932,11004.6219,0.26713505972415924
-11468.920621,966,11011.4786,0.27139738175624784
-11372.610587,955,11018.274216,0.27531872074279146
-12587.981141,982,11025.20025,0.2748407188392598
-12994.450721,938,11031.833493,0.2743025279244954
-11535.787863,954,11038.569423,0.266262111458916
-11054.036621,923,11045.085111,0.2769163158597778
-11644.420214,929,11051.660858,0.2744634186243144
-11156.005216,943,11058.314655,0.2650000052028052
-11249.316674,950,11065.044268,0.27431571155668183
-11236.865434,949,11071.701761,0.27656879431784254
-11844.220025,959,11078.482284,0.27495571489152265
-11554.519893,953,11085.249052,0.27332423392730304
-11341.290525,947,11091.921421,0.2664924030480899
-12849.733937,1050,11099.314333,0.27192976704071303
-11650.592141,1015,11106.495929,0.27033613037114923
-11990.160826,955,11113.267767,0.26386723870472256
-12090.904044,937,11119.904448,0.26472912803797327
-11617.169782,962,11126.740654,0.2658419932014406
-13390.357027,950,11133.479303,0.2647996031432189
-12265.603121,959,11140.249908,0.26913548080427707
-11838.705387,951,11146.931075,0.27572905056673663
-11326.263668,939,11153.659974,0.2710453118644188
-13261.720343,954,11160.38267,0.2661812874453588
-13003.77972,974,11167.329153,0.27174625896751897
-11461.445057,951,11174.265104,0.2646457747948654
-11278.920103,942,11181.054681,0.2759771286443902
-12720.498443,966,11187.961174,0.2729359163967703
-11679.137363,963,11194.7657,0.2715677629234565
-11238.089219,940,11201.422025,0.2759460313817248
-11729.679243,951,11208.145923,0.2666827141001513
-11326.932459,944,11214.807398,0.2711382276717427
-11764.757804,948,11221.534559,0.2764249448348772
-11782.681282,960,11228.317496,0.2666458749526252
-11393.998146,952,11235.018881,0.2668246931255545
-13042.904759,993,11242.058009,0.26500755454636693
-12289.074956,953,11248.810794,0.2810060129687218
-11530.60468,969,11255.655326,0.2694533955382027
-11491.940549,973,11262.515079,0.26500005957339706
-12208.945671,946,11269.198337,0.32084713647462765
-12105.594815,943,11275.872433,0.27583853524303126
-11431.835052,950,11282.609166,0.2753894488843516
-11500.506815,957,11289.416228,0.26993456665880905
-12538.414233,937,11296.016679,0.33677541016666934
-11690.006162,946,11302.70529,0.264891397188542
-11337.812233,949,11309.427395,0.2735483272127368
-11113.944426,936,11316.049792,0.27131153390562335
-12926.723568,966,11322.870931,0.2662639289645272
-11256.292605,938,11329.501497,0.27259838979352663
-11383.88138,940,11336.151834,0.2744170590138313
-11870.609572,959,11342.892561,0.2763204787841593
-13372.38513,986,11349.905866,0.26563123118817994
-12257.009412,970,11356.77613,0.271291568178173
-26019.268584,5001,11392.092508,4.5846505196962735
-11246.193879,478,11395.460479,6.3310840231022905
-15088.212217,746,11400.741652,8.684796448802212
-15978.755625,644,11405.277496,10.132630442411351
-15888.690634,1611,11416.655771,0.27962735538871303
-14185.284267,1039,11423.991716,0.27481759251025506
-13527.73606,1025,11431.245106,0.34265827119721254
-13289.300891,1027,11438.509981,0.26782442332320056
-12863.212614,975,11445.489383,0.3518919374060726
-13292.625545,998,11452.496268,0.33665683287084036
-12969.931374,989,11459.420706,0.3412265040577808
-13015.586421,969,11466.212792,0.35179148964818474
-14106.611677,1014,11473.516987,0.3561753019987434
-14193.885538,1020,11480.969694,0.36801205019008865
